activity_date,movie_id,views,watch_minutes,completion_rate
2025-07-13,4,184,15456,0.59
2025-07-13,5,385,17710,0.65
2025-07-13,6,427,24339,0.66
2025-07-13,7,80,6320,0.46
2025-07-13,8,421,30312,0.62
2025-07-14,1,1194,68058,0.65
2025-07-14,2,825,31350,0.65
2025-07-14,3,550,25850,0.68
2025-07-14,4,270,19710,0.54
2025-07-14,5,469,23450,0.63
2025-07-14,6,526,26300,0.67
2025-07-14,7,173,13840,0.44
2025-07-14,8,306,20502,0.71
2025-07-15,1,1133,84975,0.65
2025-07-15,2,812,46284,0.66
2025-07-15,3,621,41607,0.71
2025-07-15,4,304,20976,0.39
2025-07-15,5,421,21892,0.7
2025-07-15,6,390,19890,0.61
2025-07-15,7,166,9794,0.64
2025-07-15,8,445,28035,0.62
2025-07-16,1,1278,77958,0.91
2025-07-16,2,923,45227,0.7
2025-07-16,3,771,47802,0.71
2025-07-16,4,445,28925,0.47
2025-07-16,5,323,12920,0.74
2025-07-16,6,320,22080,0.68
2025-07-16,7,94,4606,0.58
2025-07-16,8,389,19450,0.65
2025-07-17,1,1208,79728,0.72
2025-07-17,2,821,32840,0.68
2025-07-17,3,557,36205,0.71
2025-07-17,4,111,6771,0.54
2025-07-17,5,441,27342,0.62
2025-07-17,6,500,27000,0.7
2025-07-17,7,115,4945,0.45
2025-07-17,8,395,28440,0.78
2025-07-18,1,1105,57460,0.58
2025-07-18,2,898,35920,0.71
2025-07-18,3,595,48195,0.67
2025-07-18,4,156,13572,0.57
2025-07-18,5,395,32785,0.63
2025-07-18,6,387,33282,0.66
2025-07-18,7,138,7452,0.41
2025-07-18,8,483,28980,0.69
2025-07-19,1,1203,75789,0.61
2025-07-19,2,930,35340,0.57
2025-07-19,3,571,49106,0.71
2025-07-19,4,330,17160,0.46
2025-07-19,5,438,29784,0.82
2025-07-19,6,430,31390,0.8
2025-07-19,7,164,10988,0.38
2025-07-19,8,402,20100,0.72
2025-07-20,1,1026,65664,0.77
2025-07-20,2,895,65335,0.77
2025-07-20,3,700,32200,0.7
2025-07-20,4,145,10005,0.63
2025-07-20,5,472,27848,0.55
2025-07-20,6,432,37152,0.77
2025-07-20,7,51,3672,0.59
2025-07-20,8,389,28786,0.79
2025-07-21,1,1224,57528,0.51
2025-07-21,2,1113,82362,0.65
2025-07-21,3,590,44840,0.61
2025-07-21,4,120,7440,0.47
2025-07-21,5,441,31752,0.77
2025-07-21,6,355,20945,0.75
2025-07-21,7,83,4731,0.47
2025-07-21,8,449,32777,0.71
2025-07-22,1,1249,94924,0.82
2025-07-22,2,826,34692,0.69
2025-07-22,3,722,36822,0.65
2025-07-22,4,198,8316,0.63
2025-07-22,5,350,13300,0.71
2025-07-22,6,490,31360,0.83
2025-07-22,7,30,1380,0.66
2025-07-22,8,336,14112,0.67
2025-07-23,1,1063,54213,0.8
2025-07-23,2,912,75696,0.67
2025-07-23,3,752,52640,0.65
2025-07-23,4,105,3990,0.6
2025-07-23,5,310,22010,0.78
2025-07-23,6,505,33835,0.67
2025-07-23,7,121,8107,0.67
2025-07-23,8,538,30666,0.57
2025-07-24,1,1146,88242,0.72
2025-07-24,2,866,69280,0.6
2025-07-24,3,699,44037,0.78
2025-07-24,4,180,8640,0.49
2025-07-24,5,404,22624,0.8
2025-07-24,6,406,34104,0.66
2025-07-24,7,149,10281,0.45
2025-07-24,8,312,14040,0.76
2025-07-25,1,1217,53548,0.69
2025-07-25,2,744,47616,0.69
2025-07-25,3,605,42350,0.71
2025-07-25,4,203,15834,0.52
2025-07-25,5,377,23374,0.56
2025-07-25,6,377,18850,0.76
2025-07-25,7,149,6705,0.52
2025-07-25,8,409,32720,0.65
2025-07-26,1,1186,49812,0.6
2025-07-26,2,970,80510,0.75
2025-07-26,3,699,38445,0.68
2025-07-26,4,212,8268,0.47
2025-07-26,5,383,17235,0.66
2025-07-26,6,347,14574,0.67
2025-07-26,7,153,8415,0.5
2025-07-26,8,460,23460,0.75
2025-07-27,1,1152,82944,0.53
2025-07-27,2,899,70122,0.81
2025-07-27,3,700,58100,0.58
2025-07-27,4,168,13776,0.48
2025-07-27,5,411,15618,0.71
2025-07-27,6,489,24450,0.71
2025-07-27,7,223,11819,0.48
2025-07-27,8,424,16536,0.7
2025-07-28,1,1255,62750,0.69
2025-07-28,2,863,37972,0.66
2025-07-28,3,701,33648,0.55
2025-07-28,4,183,12810,0.49
2025-07-28,5,472,34456,0.73
2025-07-28,6,346,24912,0.61
2025-07-28,7,95,4940,0.56
2025-07-28,8,435,21315,0.76
2025-07-29,1,1296,49248,0.7
2025-07-29,2,811,34062,0.75
2025-07-29,3,626,48202,0.64
2025-07-29,4,168,8568,0.53
2025-07-29,5,311,21459,0.76
2025-07-29,6,454,32688,0.69
2025-07-29,7,201,14874,0.34
2025-07-29,8,509,38684,0.87
2025-07-30,1,1139,70618,0.79
2025-07-30,2,1039,68574,0.71
2025-07-30,3,695,47955,0.71
2025-07-30,4,108,7668,0.4
2025-07-30,5,391,31671,0.64
2025-07-30,6,451,19393,0.73
2025-07-30,7,108,7992,0.47
2025-07-30,8,380,33440,0.71
2025-07-31,1,1166,85118,0.75
2025-07-31,2,852,39192,0.67
2025-07-31,3,649,32450,0.64
2025-07-31,4,336,28224,0.51
2025-07-31,5,406,25984,0.6
2025-07-31,6,605,36905,0.61
2025-07-31,7,110,8250,0.56
2025-07-31,8,560,25200,0.76
2025-08-01,1,1114,55700,0.76
2025-08-01,2,890,77430,0.49
2025-08-01,3,762,53340,0.62
2025-08-01,4,160,9760,0.4
2025-08-01,5,384,24960,0.58
2025-08-01,6,414,16560,0.63
2025-08-01,7,220,18260,0.47
2025-08-01,8,368,29072,0.58
2025-08-02,1,1248,101088,0.78
2025-08-02,2,908,68100,0.74
2025-08-02,3,797,30286,0.64
2025-08-02,4,211,17513,0.53
2025-08-02,5,485,36375,0.65
2025-08-02,6,450,22500,0.68
2025-08-02,7,190,12350,0.48
2025-08-02,8,418,30096,0.76
2025-08-03,1,1147,65379,0.62
2025-08-03,2,862,72408,0.56
2025-08-03,3,684,50616,0.66
2025-08-03,4,198,9306,0.44
2025-08-03,5,413,35105,0.74
2025-08-03,6,368,17664,0.73
2025-08-03,7,160,6720,0.51
2025-08-03,8,431,27584,0.61
2025-08-04,1,1118,53664,0.58
2025-08-04,2,896,41216,0.74
2025-08-04,3,675,30375,0.74
2025-08-04,4,56,2744,0.55
2025-08-04,5,457,39302,0.82
2025-08-04,6,496,31744,0.9
2025-08-04,7,30,1320,0.57
2025-08-04,8,450,25200,0.65
2025-08-05,1,1220,51240,0.71
2025-08-05,2,820,55760,0.78
2025-08-05,3,533,20254,0.7
2025-08-05,4,303,11514,0.56
2025-08-05,5,352,14080,0.57
2025-08-05,6,494,18772,0.75
2025-08-05,7,93,7998,0.58
2025-08-05,8,411,35346,0.78
2025-08-06,1,1146,69906,0.76
2025-08-06,2,812,43036,0.8
2025-08-06,3,503,29677,0.55
2025-08-06,4,181,11403,0.48
2025-08-06,5,457,32447,0.7
2025-08-06,6,534,28302,0.61
2025-08-06,7,220,17600,0.44
2025-08-06,8,622,36076,0.77
2025-08-07,1,1307,105867,0.67
2025-08-07,2,778,49014,0.73
2025-08-07,3,650,39000,0.55
2025-08-07,4,31,2108,0.59
2025-08-07,5,567,24948,0.68
2025-08-07,6,413,20650,0.62
2025-08-07,7,122,9028,0.35
2025-08-07,8,445,17800,0.57
2025-08-08,1,1280,72960,0.79
2025-08-08,2,999,66933,0.46
2025-08-08,3,700,31500,0.77
2025-08-08,4,94,4982,0.52
2025-08-08,5,449,35920,0.82
2025-08-08,6,409,33947,0.65
2025-08-08,7,328,19024,0.54
2025-08-08,8,524,27248,0.61
2025-08-09,1,1166,93280,0.57
2025-08-09,2,903,65016,0.72
2025-08-09,3,601,52888,0.62
2025-08-09,4,132,9768,0.36
2025-08-09,5,430,33970,0.58
2025-08-09,6,328,27880,0.84
2025-08-09,7,151,11929,0.43
2025-08-09,8,462,30030,0.49
2025-08-10,1,1729,77805,0.64
2025-08-10,2,865,51035,0.73
2025-08-10,3,649,55165,0.5
2025-08-10,4,278,12788,0.47
2025-08-10,5,532,39368,0.53
2025-08-10,6,414,31050,0.62
2025-08-10,7,30,1950,0.48
2025-08-10,8,389,31509,0.76
2025-08-11,1,1745,139600,0.67
2025-08-11,2,832,52416,0.66
2025-08-11,3,806,46748,0.7
2025-08-11,4,297,15444,0.66
2025-08-11,5,337,25612,0.69
2025-08-11,6,394,32308,0.82
2025-08-11,7,222,15540,0.53
2025-08-11,8,458,38014,0.69
2025-08-12,1,1615,82365,0.64
2025-08-12,2,758,46996,0.69
2025-08-12,3,787,36989,0.74
2025-08-12,4,211,17724,0.46
2025-08-12,5,469,39865,0.67
2025-08-12,6,562,27538,0.74
2025-08-12,7,233,13281,0.41
2025-08-12,8,529,25392,0.68
2025-08-13,1,1804,106436,0.68
2025-08-13,2,921,42366,0.63
2025-08-13,3,500,25500,0.71
2025-08-13,4,34,2754,0.67
2025-08-13,5,381,32004,0.71
2025-08-13,6,531,22833,0.68
2025-08-13,7,54,2808,0.37
2025-08-13,8,401,18446,0.63
2025-08-14,1,1683,126225,0.68
2025-08-14,2,740,58460,0.65
2025-08-14,3,749,59920,0.78
2025-08-14,4,225,17100,0.48
2025-08-14,5,417,27522,0.68
2025-08-14,6,431,19826,0.65
2025-08-14,7,61,2623,0.46
2025-08-14,8,284,11360,0.63
2025-08-15,1,1743,99351,0.71
2025-08-15,2,813,52845,0.77
2025-08-15,3,768,40704,0.67
2025-08-15,4,130,9230,0.69
2025-08-15,5,471,33912,0.65
2025-08-15,6,327,26814,0.73
2025-08-15,7,94,5640,0.67
2025-08-15,8,349,28618,0.63
2025-08-16,1,1822,96566,0.78
2025-08-16,2,915,46665,0.7
2025-08-16,3,758,38658,0.66
2025-08-16,4,136,11424,0.47
2025-08-16,5,398,21492,0.67
2025-08-16,6,412,19776,0.81
2025-08-16,7,133,7182,0.53
2025-08-16,8,340,15980,0.52
2025-08-17,1,1682,141288,0.68
2025-08-17,2,862,68098,0.8
2025-08-17,3,685,54800,0.76
2025-08-17,4,133,6384,0.43
2025-08-17,5,382,33616,0.71
2025-08-17,6,404,30704,0.7
2025-08-17,7,159,11448,0.57
2025-08-17,8,492,20664,0.75
2025-08-18,1,1694,99946,0.72
2025-08-18,2,882,45864,0.65
2025-08-18,3,654,34008,0.73
2025-08-18,4,161,7245,0.54
2025-08-18,5,474,27018,0.81
2025-08-18,6,304,13376,0.61
2025-08-18,7,43,2408,0.49
2025-08-18,8,322,13202,0.66
2025-08-19,1,1796,111352,0.86
2025-08-19,2,932,75492,0.82
2025-08-19,3,750,57000,0.67
2025-08-19,4,243,18225,0.46
2025-08-19,5,427,29890,0.7
2025-08-19,6,394,18518,0.58
2025-08-19,7,69,2829,0.6
2025-08-19,8,513,31293,0.63
2025-08-20,1,1695,128820,0.63
2025-08-20,2,915,54900,0.72
2025-08-20,3,746,61918,0.66
2025-08-20,4,93,7254,0.63
2025-08-20,5,438,34164,0.54
2025-08-20,6,478,22944,0.66
2025-08-20,7,76,2888,0.48
2025-08-20,8,401,33684,0.75
2025-08-21,1,1866,153012,0.69
2025-08-21,2,883,44150,0.7
2025-08-21,3,765,63495,0.62
2025-08-21,4,104,6240,0.55
2025-08-21,5,424,30104,0.82
2025-08-21,6,411,27126,0.67
2025-08-21,7,268,23048,0.48
2025-08-21,8,367,15414,0.68
2025-08-22,1,1683,100980,0.72
2025-08-22,2,950,58900,0.67
2025-08-22,3,755,44545,0.88
2025-08-22,4,235,16920,0.48
2025-08-22,5,507,28392,0.56
2025-08-22,6,400,20400,0.75
2025-08-22,7,264,16632,0.51
2025-08-22,8,432,34128,0.76
2025-08-23,1,1552,103984,0.67
2025-08-23,2,988,40508,0.59
2025-08-23,3,596,35164,0.78
2025-08-23,4,176,10560,0.55
2025-08-23,5,457,27420,0.66
2025-08-23,6,499,24950,0.69
2025-08-23,7,236,11092,0.56
2025-08-23,8,279,10602,0.78
2025-08-24,1,1771,92092,0.79
2025-08-24,2,803,48983,0.7
2025-08-24,3,617,33935,0.71
2025-08-24,4,249,16434,0.56
2025-08-24,5,456,29640,0.75
2025-08-24,6,575,47725,0.7
2025-08-24,7,173,6920,0.56
2025-08-24,8,472,27848,0.75
2025-08-25,1,1746,87300,0.66
2025-08-25,2,1055,58025,0.63
2025-08-25,3,723,49887,0.75
2025-08-25,4,223,12934,0.39
2025-08-25,5,420,26460,0.55
2025-08-25,6,249,15438,0.69
2025-08-25,7,286,25168,0.66
2025-08-25,8,463,32410,0.7
2025-08-26,1,1823,74743,0.7
2025-08-26,2,845,64220,0.62
2025-08-26,3,653,36568,0.6
2025-08-26,4,180,11700,0.54
2025-08-26,5,420,29400,0.74
2025-08-26,6,443,19935,0.75
2025-08-26,7,316,16748,0.34
2025-08-26,8,380,25840,0.62
2025-08-27,1,1673,137186,0.55
2025-08-27,2,1047,68055,0.68
2025-08-27,3,733,30053,0.72
2025-08-27,4,151,8456,0.45
2025-08-27,5,367,16882,0.56
2025-08-27,6,450,35100,0.71
2025-08-27,7,255,14535,0.47
2025-08-27,8,428,31244,0.54
2025-08-28,1,1721,94655,0.64
2025-08-28,2,862,34480,0.65
2025-08-28,3,685,56170,0.68
2025-08-28,4,237,16353,0.65
2025-08-28,5,359,15078,0.54
2025-08-28,6,483,29946,0.8
2025-08-28,7,89,6764,0.48
2025-08-28,8,413,19824,0.74
2025-08-29,1,1619,61522,0.64
2025-08-29,2,850,48450,0.6
2025-08-29,3,635,30480,0.59
2025-08-29,4,126,9828,0.5
2025-08-29,5,473,41624,0.66
2025-08-29,6,644,32844,0.66
2025-08-29,7,95,5795,0.42
2025-08-29,8,566,30564,0.64
2025-08-30,1,1760,72160,0.65
2025-08-30,2,867,52020,0.68
2025-08-30,3,697,34153,0.89
2025-08-30,4,186,14880,0.52
2025-08-30,5,549,47763,0.67
2025-08-30,6,315,25830,0.63
2025-08-30,7,77,6006,0.59
2025-08-30,8,356,23496,0.61
2025-08-31,1,1720,129000,0.75
2025-08-31,2,773,48699,0.57
2025-08-31,3,690,57960,0.74
2025-08-31,4,148,10064,0.53
2025-08-31,5,459,22491,0.72
2025-08-31,6,438,32412,0.64
2025-08-31,7,37,2923,0.52
2025-08-31,8,407,19943,0.76
2025-09-01,1,1757,87850,0.58
2025-09-01,2,901,47753,0.7
2025-09-01,3,556,35028,0.72
2025-09-01,4,261,21924,0.57
2025-09-01,5,420,18480,0.68
2025-09-01,6,408,15504,0.7
2025-09-01,7,167,6680,0.4
2025-09-01,8,506,27830,0.79
2025-09-02,1,1775,67450,0.78
2025-09-02,2,877,77176,0.68
2025-09-02,3,756,44604,0.77
2025-09-02,4,206,9476,0.48
2025-09-02,5,324,21384,0.7
2025-09-02,6,445,30260,0.63
2025-09-02,7,172,14104,0.53
2025-09-02,8,409,15951,0.79
2025-09-03,1,1725,96600,0.66
2025-09-03,2,968,45496,0.75
2025-09-03,3,622,49138,0.71
2025-09-03,4,351,21762,0.46
2025-09-03,5,190,9880,0.7
2025-09-03,6,531,22302,0.66
2025-09-03,7,239,11711,0.44
2025-09-03,8,449,36369,0.54
2025-09-04,1,1665,99900,0.83
2025-09-04,2,917,63273,0.65
2025-09-04,3,568,47144,0.53
2025-09-04,4,227,10669,0.38
2025-09-04,5,427,20069,0.65
2025-09-04,6,327,28776,0.77
2025-09-04,7,294,13230,0.49
2025-09-04,8,252,13860,0.59
2025-09-05,1,1750,80500,0.75
2025-09-05,2,905,52490,0.76
2025-09-05,3,574,36736,0.69
2025-09-05,4,101,4646,0.44
2025-09-05,5,455,24115,0.58
2025-09-05,6,349,25128,0.76
2025-09-05,7,67,3484,0.49
2025-09-05,8,345,22080,0.76
2025-09-06,1,1582,134470,0.67
2025-09-06,2,881,53741,0.72
2025-09-06,3,899,35061,0.69
2025-09-06,4,132,6072,0.58
2025-09-06,5,443,26580,0.68
2025-09-06,6,326,28362,0.81
2025-09-06,7,184,8648,0.45
2025-09-06,8,468,29952,0.6
2025-09-07,1,1716,70356,0.84
2025-09-07,2,874,71668,0.65
2025-09-07,3,639,24921,0.62
2025-09-07,4,161,6601,0.43
2025-09-07,5,386,16212,0.58
2025-09-07,6,320,15360,0.71
2025-09-07,7,228,9804,0.52
2025-09-07,8,420,26880,0.7
2025-09-08,1,1738,147730,0.73
2025-09-08,2,933,53181,0.77
2025-09-08,3,542,35772,0.71
2025-09-08,4,209,11704,0.39
2025-09-08,5,440,34760,0.71
2025-09-08,6,542,37940,0.72
2025-09-08,7,198,12870,0.58
2025-09-08,8,354,25842,0.54
2025-09-09,1,1696,125504,0.63
2025-09-09,2,757,49205,0.69
2025-09-09,3,714,30702,0.66
2025-09-09,4,30,1380,0.48
2025-09-09,5,416,17056,0.61
2025-09-09,6,429,36465,0.74
2025-09-09,7,259,10878,0.49
2025-09-09,8,454,26332,0.61
2025-09-10,1,1666,103292,0.62
2025-09-10,2,877,38588,0.74
2025-09-10,3,639,56232,0.68
2025-09-10,4,188,8648,0.38
2025-09-10,5,270,10800,0.71
2025-09-10,6,495,34650,0.79
2025-09-10,7,178,14774,0.5
2025-09-10,8,547,31179,0.7
2025-09-11,1,1647,69174,0.66
2025-09-11,2,930,50220,0.81
2025-09-11,3,867,74562,0.67
2025-09-11,4,264,12144,0.43
2025-09-11,5,606,41814,0.61
2025-09-11,6,563,35469,0.73
2025-09-11,7,70,5670,0.57
2025-09-11,8,469,36113,0.75
2025-09-12,1,1779,144099,0.67
2025-09-12,2,804,65124,0.74
2025-09-12,3,859,35219,0.75
2025-09-12,4,184,13432,0.45
2025-09-12,5,566,31696,0.7
2025-09-12,6,350,14700,0.76
2025-09-12,7,184,14720,0.67
2025-09-12,8,489,38631,0.74
2025-09-13,1,1574,69256,0.66
2025-09-13,2,979,61677,0.76
2025-09-13,3,665,39235,0.64
2025-09-13,4,250,19000,0.54
2025-09-13,5,303,20604,0.7
2025-09-13,6,482,34704,0.75
2025-09-13,7,205,15990,0.58
2025-09-13,8,442,33592,0.79
2025-09-14,1,1714,104554,0.66
2025-09-14,2,926,47226,0.48
2025-09-14,3,802,68972,0.74
2025-09-14,4,163,12714,0.45
2025-09-14,5,438,24090,0.73
2025-09-14,6,367,30461,0.73
2025-09-14,7,83,4233,0.54
2025-09-14,8,391,16031,0.64
2025-09-15,1,1845,108855,0.78
2025-09-15,2,936,46800,0.67
2025-09-15,3,614,41752,0.76
2025-09-15,4,59,4838,0.48
2025-09-15,5,267,19758,0.76
2025-09-15,6,411,36168,0.7
2025-09-15,7,197,16548,0.48
2025-09-15,8,368,21344,0.59
2025-09-16,1,1638,137592,0.56
2025-09-16,2,869,50402,0.56
2025-09-16,3,819,38493,0.71
2025-09-16,4,121,10648,0.51
2025-09-16,5,495,35145,0.67
2025-09-16,6,381,17526,0.46
2025-09-16,7,87,6525,0.42
2025-09-16,8,463,23150,0.72
2025-09-17,1,1627,78096,0.74
2025-09-17,2,843,42150,0.79
2025-09-17,3,611,34827,0.75
2025-09-17,4,133,10906,0.34
2025-09-17,5,360,25920,0.73
2025-09-17,6,511,22995,0.77
2025-09-17,7,203,14616,0.61
2025-09-17,8,444,36408,0.64
2025-09-18,1,1585,69740,0.56
2025-09-18,2,1010,44440,0.69
2025-09-18,3,671,42944,0.7
2025-09-18,4,286,22022,0.59
2025-09-18,5,450,29700,0.67
2025-09-18,6,284,22720,0.69
2025-09-18,7,138,7176,0.59
2025-09-18,8,435,19575,0.59
2025-09-19,1,1738,78210,0.77
2025-09-19,2,796,53332,0.8
2025-09-19,3,541,44903,0.77
2025-09-19,4,203,12383,0.43
2025-09-19,5,437,24035,0.6
2025-09-19,6,462,40656,0.65
2025-09-19,7,252,9576,0.45
2025-09-19,8,482,18316,0.64
2025-09-20,1,1840,130640,0.71
2025-09-20,2,918,54162,0.59
2025-09-20,3,706,45890,0.78
2025-09-20,4,197,9850,0.73
2025-09-20,5,364,14924,0.64
2025-09-20,6,451,20746,0.59
2025-09-20,7,227,19068,0.48
2025-09-20,8,494,35074,0.84
2025-09-21,1,1739,144337,0.74
2025-09-21,2,903,70434,0.6
2025-09-21,3,593,50998,0.65
2025-09-21,4,146,10658,0.47
2025-09-21,5,455,19565,0.75
2025-09-21,6,487,37986,0.74
2025-09-21,7,163,12551,0.46
2025-09-21,8,375,16125,0.52
2025-09-22,1,1694,142296,0.68
2025-09-22,2,931,72618,0.75
2025-09-22,3,668,52772,0.64
2025-09-22,4,237,17064,0.47
2025-09-22,5,484,42592,0.58
2025-09-22,6,378,15498,0.73
2025-09-22,7,131,10218,0.69
2025-09-22,8,634,27896,0.72
2025-09-23,1,1841,82845,0.81
2025-09-23,2,922,45178,0.73
2025-09-23,3,733,44713,0.74
2025-09-23,4,230,10120,0.48
2025-09-23,5,404,16968,0.69
2025-09-23,6,315,16065,0.7
2025-09-23,7,130,7540,0.44
2025-09-23,8,365,17520,0.62
2025-09-24,1,1714,83986,0.7
2025-09-24,2,818,36810,0.68
2025-09-24,3,680,55760,0.72
2025-09-24,4,30,1500,0.59
2025-09-24,5,503,33198,0.66
2025-09-24,6,454,18160,0.61
2025-09-24,7,186,16368,0.57
2025-09-24,8,380,33440,0.77
2025-09-25,1,1820,76440,0.58
2025-09-25,2,778,63018,0.64
2025-09-25,3,662,38396,0.62
2025-09-25,4,194,13386,0.53
2025-09-25,5,191,12224,0.69
2025-09-25,6,480,36480,0.75
2025-09-25,7,124,9176,0.58
2025-09-25,8,434,38192,0.69
2025-09-26,1,1847,123749,0.5
2025-09-26,2,844,53172,0.84
2025-09-26,3,750,53250,0.71
2025-09-26,4,291,12222,0.54
2025-09-26,5,281,17984,0.72
2025-09-26,6,409,35174,0.63
2025-09-26,7,141,12267,0.54
2025-09-26,8,380,23940,0.79
2025-09-27,1,1645,113505,0.91
2025-09-27,2,988,44460,0.52
2025-09-27,3,757,33308,0.53
2025-09-27,4,210,7980,0.51
2025-09-27,5,573,46986,0.88
2025-09-27,6,411,17673,0.63
2025-09-27,7,216,13176,0.67
2025-09-27,8,457,17366,0.6
2025-09-28,1,1848,99792,0.63
2025-09-28,2,936,50544,0.71
2025-09-28,3,555,30525,0.59
2025-09-28,4,154,8932,0.49
2025-09-28,5,293,18752,0.61
2025-09-28,6,486,35964,0.76
2025-09-28,7,97,8439,0.51
2025-09-28,8,527,43741,0.76
2025-09-29,1,1567,125360,0.63
2025-09-29,2,786,64452,0.56
2025-09-29,3,836,34276,0.79
2025-09-29,4,213,14271,0.63
2025-09-29,5,440,19360,0.64
2025-09-29,6,345,29670,0.81
2025-09-29,7,30,2580,0.48
2025-09-29,8,530,41870,0.65
2025-09-30,1,1760,80960,0.77
2025-09-30,2,888,58608,0.76
2025-09-30,3,720,62640,0.62
2025-09-30,4,164,10660,0.53
2025-09-30,5,452,33448,0.75
2025-09-30,6,394,17336,0.65
2025-09-30,7,156,10452,0.45
2025-09-30,8,426,34080,0.71
2025-10-01,1,1641,73845,0.68
2025-10-01,2,861,43911,0.75
2025-10-01,3,619,37759,0.76
2025-10-01,4,249,16185,0.53
2025-10-01,5,343,23667,0.64
2025-10-01,6,415,32785,0.69
2025-10-01,7,177,9735,0.52
2025-10-01,8,512,26624,0.78
2025-10-02,1,1683,141372,0.71
2025-10-02,2,926,63894,0.58
2025-10-02,3,696,41760,0.83
2025-10-02,4,110,6160,0.42
2025-10-02,5,416,29120,0.65
2025-10-02,6,507,43095,0.63
2025-10-02,7,102,5406,0.67
2025-10-02,8,474,22752,0.8
2025-10-03,1,1771,83237,0.85
2025-10-03,2,982,63830,0.66
2025-10-03,3,636,34344,0.73
2025-10-03,4,220,18920,0.48
2025-10-03,5,480,32640,0.6
2025-10-03,6,344,18232,0.64
2025-10-03,7,135,5265,0.51
2025-10-03,8,211,10972,0.59
2025-10-04,1,1665,78255,0.68
2025-10-04,2,880,74800,0.65
2025-10-04,3,615,36900,0.77
2025-10-04,4,244,16836,0.51
2025-10-04,5,418,25080,0.78
2025-10-04,6,398,28258,0.76
2025-10-04,7,181,13756,0.35
2025-10-04,8,360,25560,0.7
2025-10-05,1,1707,109248,0.67
2025-10-05,2,943,44321,0.6
2025-10-05,3,648,47952,0.71
2025-10-05,4,175,10675,0.34
2025-10-05,5,428,26536,0.72
2025-10-05,6,294,22932,0.53
2025-10-05,7,88,5808,0.36
2025-10-05,8,572,28028,0.68
2025-10-06,1,1699,100241,0.81
2025-10-06,2,814,44770,0.74
2025-10-06,3,652,46292,0.71
2025-10-06,4,144,6480,0.37
2025-10-06,5,344,30272,0.73
2025-10-06,6,436,16568,0.63
2025-10-06,7,44,2948,0.51
2025-10-06,8,381,21336,0.6
2025-10-07,1,1631,92967,0.61
2025-10-07,2,847,47432,0.69
2025-10-07,3,681,38136,0.69
2025-10-07,4,204,14076,0.47
2025-10-07,5,392,31360,0.77
2025-10-07,6,432,19872,0.67
2025-10-07,7,122,8540,0.56
2025-10-07,8,354,16638,0.57
2025-10-08,1,1823,85681,0.65
2025-10-08,2,817,35948,0.74
2025-10-08,3,672,49056,0.73
2025-10-08,4,239,13862,0.58
2025-10-08,5,495,42570,0.67
2025-10-08,6,422,26586,0.61
2025-10-08,7,141,7896,0.54
2025-10-08,8,238,10948,0.61
2025-10-09,1,1710,129960,0.69
2025-10-09,2,941,49873,0.62
2025-10-09,3,684,47880,0.78
2025-10-09,4,163,7335,0.52
2025-10-09,5,393,19257,0.78
2025-10-09,6,481,34632,0.55
2025-10-09,7,151,9966,0.62
2025-10-09,8,485,31525,0.6
2025-10-10,1,1719,80793,0.7
2025-10-10,2,920,44160,0.58
2025-10-10,3,543,27150,0.68
2025-10-10,4,125,10000,0.52
2025-10-10,5,500,30500,0.75
2025-10-10,6,383,31406,0.62
2025-10-10,7,184,11960,0.43
2025-10-10,8,456,20520,0.74
2025-10-11,1,1699,96843,0.69
2025-10-11,2,981,78480,0.71
2025-10-11,3,643,38580,0.67
2025-10-11,4,269,22596,0.49
2025-10-11,5,410,19680,0.69
2025-10-11,6,327,22890,0.81
2025-10-11,7,197,13987,0.68
2025-10-11,8,399,31521,0.71
2025-10-12,1,1773,131202,0.79
2025-10-12,2,811,71368,0.8
2025-10-12,3,743,59440,0.8
2025-10-12,4,162,12798,0.59
2025-10-12,5,228,17328,0.71
2025-10-12,6,366,25620,0.6
2025-10-12,7,172,7912,0.41
2025-10-12,8,387,29025,0.59
2025-10-13,1,1649,103887,0.78
2025-10-13,2,891,74844,0.7
2025-10-13,3,678,29832,0.72
2025-10-13,4,74,4292,0.51
2025-10-13,5,433,36372,0.46
2025-10-13,6,430,21070,0.65
2025-10-13,7,148,9472,0.43
2025-10-13,8,443,23922,0.68
2025-10-14,1,1819,76398,0.79
2025-10-14,2,807,62946,0.72
2025-10-14,3,751,43558,0.54
2025-10-14,4,251,11546,0.56
2025-10-14,5,517,25850,0.68
2025-10-14,6,449,36369,0.78
2025-10-14,7,147,7056,0.56
2025-10-14,8,335,29480,0.73
2025-10-15,1,1745,136110,0.79
2025-10-15,2,866,39836,0.75
2025-10-15,3,523,30857,0.62
2025-10-15,4,298,23542,0.46
2025-10-15,5,343,20580,0.65
2025-10-15,6,546,22932,0.59
2025-10-15,7,122,8662,0.49
2025-10-15,8,455,18655,0.63
2025-10-16,1,1736,93744,0.63
2025-10-16,2,820,39360,0.74
2025-10-16,3,688,50912,0.68
2025-10-16,4,192,14784,0.61
2025-10-16,5,344,14104,0.69
2025-10-16,6,268,20100,0.64
2025-10-16,7,30,1620,0.54
2025-10-16,8,409,26176,0.67
2025-10-17,1,1705,146630,0.76
2025-10-17,2,922,77448,0.71
2025-10-17,3,599,24559,0.81
2025-10-17,4,189,13986,0.54
2025-10-17,5,516,44376,0.62
